,name,playtime_forever_count,playtime_forever_mean,playtime_forever_median,playtime_forever_max,playtime_forever_min,playtime_forever_std,playtime_forever_cv,playtime_forever,price,genres,developers,publishers,categories,release_date
23402,Trimps,2,140942.0,140942.0,161758,120126,29438.269514358348,0.20886797061456733,161758,0,"['Casual', 'FreetoPlay', 'Indie', 'Strategy']",['Greensatellite'],['Greensatellite'],"['Single-player', 'SteamAchievements', 'In-AppPurchases', 'SteamCloud']","May2,2022"
23404,Trine,1,1114.0,1114.0,1114,1114,,,1114,11,"['Action', 'Adventure', 'Indie']",['Frozenbyte'],['Frozenbyte'],"['Single-player', 'Multi-player', 'Co-op', 'OnlineCo-op', 'Shared/SplitScreenCo-op', 'Shared/SplitScreen', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamWorkshop', 'SteamCloud', 'Includesleveleditor', 'RemotePlayonPhone', 'RemotePlayonTablet', 'RemotePlayonTV', 'RemotePlayTogether', 'FamilySharing']","2Jul,2009"
23405,Trine2,3,1871.3333333333333,1583.0,3702,329,1704.885431145839,0.9110538463550975,3702,19,"['Action', 'Adventure', 'Indie']",['Frozenbyte'],['Frozenbyte'],"['Single-player', 'Multi-player', 'Co-op', 'OnlineCo-op', 'Shared/SplitScreenCo-op', 'Shared/SplitScreen', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamWorkshop', 'SteamCloud', 'Includesleveleditor', 'RemotePlayonPhone', 'RemotePlayonTablet', 'RemotePlayonTV', 'RemotePlayTogether', 'FamilySharing']","Jun6,2013"
23408,TripleTown,1,3561.0,3561.0,3561,3561,,,3561,9,"['Casual', 'Indie', 'Strategy']",['SpryFoxLLC'],['SpryFoxLLC'],"['Single-player', 'SteamTradingCards', 'FamilySharing']","Dec6,2012"
23409,Tropico3-SteamSpecialEdition,1,0.0,0.0,0,0,,,0,9,"['Simulation', 'Strategy']",['HaemimontGames'],['KalypsoMediaDigital'],"['Single-player', 'FamilySharing']","Oct20,2009"
23410,Tropico4,3,10774.0,9864.0,12729,9729,1694.42468112336,0.157269786627377,9864,14,"['Simulation', 'Strategy']",['HaemimontGames'],['KalypsoMediaDigital'],"['Single-player', 'SteamAchievements', 'SteamTradingCards', 'FamilySharing']","Sep1,2011"
23413,Tropico5,2,5707.0,5707.0,11414,0,8070.916800463254,1.4142135623730951,11414,19,"['RPG', 'Simulation', 'Strategy']",['HaemimontGames'],['KalypsoMediaDigital'],"['Single-player', 'Multi-player', 'Co-op', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'SteamTradingCards', 'SteamWorkshop', 'SteamCloud', 'Includesleveleditor', 'FamilySharing']","May23,2014"
23415,Tropico6,1,35536.0,35536.0,35536,35536,,,35536,39,"['Simulation', 'Strategy']","['LimbicEntertainment', 'RealmforgeStudios']",['KalypsoMedia'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamWorkshop', 'SteamCloud', 'RemotePlayonTV', 'FamilySharing']","Mar29,2019"
23416,Trove,49,15242.142857142857,7024.0,228737,0,34543.15041244307,2.2662922619345003,0,0,"['Action', 'Adventure', 'Casual', 'MassivelyMultiplayer', 'RPG', 'FreetoPlay']",['gamigoUSInc.'],['gamigoUSInc.'],"['Multi-player', 'MMO', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'SteamAchievements', 'SteamTradingCards', 'SteamWorkshop', 'In-AppPurchases', 'PartialControllerSupport']","Jul9,2015"
23465,TruckandLogisticsSimulator,1,0.0,0.0,0,0,,,0,19,"['Casual', 'Simulation', 'Strategy']",['SimulaGames'],['AerosoftGmbH'],"['Single-player', 'Multi-player', 'Co-op', 'OnlineCo-op', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'PartialControllerSupport', 'FamilySharing']","Nov30,2023"
23466,Tumblestone,1,324.0,324.0,324,324,,,324,24,"['Action', 'Casual', 'Indie', 'Strategy']",['TheQuantumAstrophysicistsGuild'],['TheQuantumAstrophysicistsGuild'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Shared/SplitScreen', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'Stats', 'SteamLeaderboards', 'RemotePlayonTV', 'RemotePlayTogether', 'FamilySharing']","Jul12,2016"
23467,TurnipBoyRobsaBank,1,3344.0,3344.0,3344,3344,,,3344,14,"['Action', 'Adventure', 'Indie']",['SnoozyKazoo'],['GraffitiGames'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamCloud', 'FamilySharing']","Jan18,2024"
23468,TwilightStruggle,2,0.0,0.0,0,0,0.0,,0,9,"['Simulation', 'Strategy']","['Playdek,Inc.']","['Playdek,Inc.']","['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'In-AppPurchases', 'Stats', 'SteamTurnNotifications', 'FamilySharing']","Apr13,2016"
23470,TwoDigits,1,0.0,0.0,0,0,,,0,1,"['Casual', 'Indie']",['Cleverweek'],['Cleverweek'],"['Single-player', 'SteamAchievements', 'SteamTradingCards', 'Stats', 'FamilySharing']","May22,2015"
23471,ULTRAKILL,2,3968.0,3968.0,7936,0,5611.599415496441,1.414213562373095,0,24,"['Action', 'Indie', 'EarlyAccess']","['Arsi""Hakita""Patala']",['NewBloodInteractive'],"['Single-player', 'Fullcontrollersupport', 'SteamCloud', 'FamilySharing']","Sep3,2020"
23473,UNBEATABLE[whitelabel],1,0.0,0.0,0,0,,,0,0,"['Action', 'Adventure', 'Indie']",['D-CELLGAMES'],['D-CELLGAMES'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamCloud']","7May,2021"
23474,UNDERNIGHTIN-BIRTHExe:Late[cl-r],1,904.0,904.0,904,904,,,904,32,['Action'],['FRENCH-BREAD'],['ArcSystemWorks'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Shared/SplitScreen', 'SteamAchievements', 'Fullcontrollersupport', 'SteamCloud', 'SteamLeaderboards', 'RemotePlayTogether', 'FamilySharing']","20Aug,2018"
23475,UNO,7,329.57142857142856,24.0,972,0,455.47479152449887,1.3820214740665333,24,9,['Casual'],['UbisoftEntertainment'],['UbisoftEntertainment'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Co-op', 'OnlineCo-op', 'Shared/SplitScreenCo-op', 'Fullcontrollersupport', 'SteamTradingCards', 'RemotePlayonPhone', 'RemotePlayonTablet', 'RemotePlayonTV', 'RemotePlayTogether', 'FamilySharing']","Jan3,2017"
23482,USA2020,1,0.0,0.0,0,0,,,0,0,"['Action', 'Simulation', 'Sports']",['GAMESFORHUMANS'],['GAMESFORHUMANS'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'Stats', 'SteamLeaderboards', 'FamilySharing']","Jun2,2018"
23483,UberStrike,1,17.0,17.0,17,17,,,17,0,Unknown,Unknown,Unknown,Unknown,Unknown
23484,UltimateAdmiral:Dreadnoughts,1,44206.0,44206.0,44206,44206,,,44206,34,"['Indie', 'RPG', 'Simulation', 'Strategy']",['Game-Labs'],['Game-Labs'],"['Single-player', 'FamilySharing']","Jan25,2023"
23485,UltimateChickenHorse,1,0.0,0.0,0,0,,,0,14,"['Action', 'Casual', 'Indie']",['CleverEndeavourGames'],['CleverEndeavourGames'],"['Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Co-op', 'OnlineCo-op', 'Shared/SplitScreenCo-op', 'Shared/SplitScreen', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'Includesleveleditor', 'RemotePlayonTV', 'RemotePlayTogether', 'FamilySharing']","Mar4,2016"
23486,UltimateCustomNight,2,4.5,4.5,9,0,6.363961030678928,1.414213562373095,0,0,"['Action', 'FreetoPlay', 'Indie']",['ScottCawthon'],['ScottCawthon'],"['Single-player', 'RemotePlayonPhone', 'RemotePlayonTablet']","Jun27,2018"
23488,UltimateEpicBattleSimulator,2,56.0,56.0,112,0,79.19595949289332,1.4142135623730951,0,14,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",['BrilliantGameStudios'],['BrilliantGameStudios'],"['Single-player', 'FamilySharing']","Jun1,2017"
23490,UltimateFishingSimulator,1,800.0,800.0,800,800,,,800,19,"['Casual', 'Simulation', 'Sports']","['PancakeGames', '3TLabs', 'BitGolem']",['UltimateGamesS.A.'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'SteamAchievements', 'Fullcontrollersupport', 'TrackedControllerSupport', 'VRSupported', 'SteamTradingCards', 'SteamCloud', 'SteamLeaderboards', 'Includesleveleditor', 'FamilySharing']","Aug30,2018"
23491,UltimateGeneral:CivilWar,2,37743.5,37743.5,63725,11762,36743.38967079657,0.9735024486546443,63725,29,"['Indie', 'Simulation', 'Strategy']",['Game-Labs'],['Game-Labs'],"['Single-player', 'SteamAchievements', 'SteamTradingCards', 'FamilySharing']","Jul14,2017"
23493,UltimateMarvelvs.Capcom3,3,13847.333333333334,14993.0,15913,10636,2818.882107029901,0.20356858892421412,14993,24,['Action'],"['CAPCOMCO.,LTD.']","['CAPCOMU.S.A.,INC.']","['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'SteamAchievements', 'Fullcontrollersupport', 'SteamCloud', 'SteamLeaderboards', 'RemotePlayonTV', 'RemotePlayTogether', 'FamilySharing']","Mar6,2017"
23496,UltraStreetFighterIV,5,39563.6,27455.0,94874,14641,32629.17068054289,0.8247270390091622,94874,29,['Action'],['Capcom'],['Capcom'],"['Single-player', 'Multi-player', 'PvP', 'Shared/SplitScreenPvP', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'SteamLeaderboards', 'RemotePlayonTV', 'RemotePlayTogether', 'FamilySharing']","Aug7,2014"
23501,UminekoWhenTheyCry-AnswerArcs,1,5369.0,5369.0,5369,5369,,,5369,29,['Adventure'],['07thExpansion'],['MangaGamer'],"['Single-player', 'SteamAchievements', 'SteamTradingCards', 'SteamCloud', 'RemotePlayonPhone', 'RemotePlayonTablet', 'FamilySharing']","Nov17,2017"
23502,UminekoWhenTheyCry-QuestionArcs,1,5196.0,5196.0,5196,5196,,,5196,24,['Adventure'],['07thExpansion'],['MangaGamer'],"['Single-player', 'SteamAchievements', 'SteamTradingCards', 'SteamCloud', 'RemotePlayonPhone', 'RemotePlayonTablet', 'FamilySharing']","Jul8,2016"
23503,UnchartedWatersOnline:EpisodeAtlantis,1,1.0,1.0,1,1,,,1,0,Unknown,Unknown,Unknown,Unknown,Unknown
23504,Undecember,2,32754.0,32754.0,65508,0,46321.151021968355,1.4142135623730951,65508,0,"['Action', 'Adventure', 'RPG', 'FreetoPlay']",['NeedsGames'],['LINEGames'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'Cross-PlatformMultiplayer', 'Fullcontrollersupport', 'In-AppPurchases']","Oct11,2022"
23506,Underrail,4,52259.0,24215.5,145908,14697,62594.41404790047,1.1977729012782576,23850,14,"['Indie', 'RPG']",['StygianSoftware'],['StygianSoftware'],"['Single-player', 'SteamAchievements', 'FamilySharing']","Dec18,2015"
23510,Undertale,7,5611.857142857143,5650.0,10099,0,4366.33730673553,0.7780556766832651,10099,7,"['Indie', 'RPG']",['tobyfox'],['tobyfox'],"['Single-player', 'SteamTradingCards', 'RemotePlayonPhone', 'RemotePlayonTablet', 'FamilySharing']","15Sep,2015"
23517,UnderworldIdle,2,3198.5,3198.5,6397,0,4523.362079250344,1.414213562373095,0,0,"['FreetoPlay', 'Indie', 'Strategy']",['AleksandrGolovkin'],['AleksandrGolovkin'],"['Single-player', 'SteamAchievements', 'In-AppPurchases', 'SteamCloud']","Feb2,2023"
23519,Undisputed,2,2865.0,2865.0,3184,2546,451.1341263970173,0.1574639184631823,2546,31,"['Action', 'Simulation', 'Sports', 'EarlyAccess']",['SteelCityInteractive'],['DeepSilver'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Shared/SplitScreen', 'SteamAchievements', 'PartialControllerSupport', 'SteamCloud', 'RemotePlayTogether', 'FamilySharing']","Jan31,2023"
23521,UnfortunateSpacemen,1,0.0,0.0,0,0,,,0,0,"['Action', 'FreetoPlay', 'Indie', 'Strategy']","[""Geoff'Zag'Keene"", 'DeepFieldGames']","['DeepFieldGames', 'NewBloodInteractive']","['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'LANPvP', 'Co-op', 'OnlineCo-op', 'LANCo-op', 'SteamAchievements', 'SteamTradingCards', 'In-AppPurchases', 'PartialControllerSupport']","Jun12,2020"
23522,UniverseSandbox,1,0.0,0.0,0,0,,,0,29,"['Casual', 'Indie', 'Simulation', 'EarlyAccess']",['GiantArmy'],['GiantArmy'],"['Single-player', 'VRSupported', 'SteamWorkshop', 'PartialControllerSupport', 'SteamCloud', 'FamilySharing']","Aug24,2015"
23523,UniverseSandboxLegacy,2,535110.5,535110.5,546477,523744,16074.658456713785,0.03003988607346293,546477,0,"['Casual', 'Indie', 'Simulation']",['GiantArmy'],['GiantArmy'],"['Single-player', 'SteamAchievements', 'SteamTradingCards', 'Stats', 'FamilySharing']","Apr29,2011"
23525,Unpacking,1,349.0,349.0,349,349,,,349,19,"['Casual', 'Indie', 'Simulation']",['WitchBeam'],['HumbleGames'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamCloud', 'FamilySharing']","Nov1,2021"
23526,Unrailed!,1,0.0,0.0,0,0,,,0,19,"['Action', 'Casual', 'Indie']",['IndoorAstronaut'],['DaedalicEntertainment'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Co-op', 'OnlineCo-op', 'Shared/SplitScreenCo-op', 'Shared/SplitScreen', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamLeaderboards', 'RemotePlayonPhone', 'RemotePlayonTablet', 'RemotePlayonTV', 'RemotePlayTogether', 'FamilySharing']","Sep23,2020"
23527,UnravelTwo,1,0.0,0.0,0,0,,,0,21,"['Action', 'Adventure']",['ColdwoodInteractive'],['ElectronicArts'],"['Single-player', 'Multi-player', 'Co-op', 'Shared/SplitScreenCo-op', 'Shared/SplitScreen', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'RemotePlayonPhone', 'RemotePlayonTablet', 'RemotePlayonTV', 'RemotePlayTogether']","4Jun,2020"
23528,UnrealTournament2004,1,14676.0,14676.0,14676,14676,,,14676,0,['Action'],"['EpicGames,Inc.']","['EpicGames,Inc.']","['Single-player', 'Multi-player', 'SteamTradingCards', 'FamilySharing']","Mar17,2008"
23529,Unturned,119,13625.90756302521,5117.0,228448,0,26234.931970074438,1.9253713448977623,14902,0,"['Action', 'Adventure', 'Casual', 'Indie', 'FreetoPlay']",['SmartlyDressedGames'],['SmartlyDressedGames'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'LANPvP', 'Co-op', 'OnlineCo-op', 'LANCo-op', 'SteamAchievements', 'SteamTradingCards', 'SteamWorkshop', 'In-AppPurchases', 'SteamCloud', 'ValveAnti-Cheatenabled', 'Stats', 'Includesleveleditor', 'RemotePlayonTablet']","Jul7,2017"
23648,UpsideDown,1,0.0,0.0,0,0,,,0,16,"['Action', 'Adventure', 'Casual', 'Indie']",['EGAMER'],['SAIndustry'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'FamilySharing']","Feb14,2017"
23649,Uriel'sChasm,1,0.0,0.0,0,0,,,0,4,"['Adventure', 'Casual', 'Indie']",['RailSlaveGames'],['KPL'],"['Single-player', 'SteamTradingCards', 'FamilySharing']","Sep12,2014"
23650,VALKYRIECONNECT,1,11554.0,11554.0,11554,11554,,,11554,0,"['Adventure', 'RPG', 'FreetoPlay']",['AteamEntertainmentInc.'],['AteamEntertainmentInc.'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'Cross-PlatformMultiplayer', 'In-AppPurchases', 'SteamCloud']","Apr2,2020"
23651,VBridger,2,72683.5,72683.5,109743,35624,52410.04751476571,0.7210721486274837,109743,9,"['Casual', 'Animation&Modeling', 'Utilities']","['PiPuProductions', 'Serp']",['PiPuProductions'],"['Single-player', 'SteamCloud']","Apr10,2022"
23653,VEGAConflict,1,137860.0,137860.0,137860,137860,,,137860,0,"['FreetoPlay', 'MassivelyMultiplayer', 'Strategy']",['KIXEYE'],['KIXEYE'],"['Multi-player', 'MMO', 'Cross-PlatformMultiplayer', 'SteamAchievements']","Dec14,2015"
23654,VEGASMovieStudio13Platinum-SteamPowered,2,62067.0,62067.0,98547,25587,51590.51075537051,0.8312067726065463,98547,0,['VideoProduction'],['MAGIXSoftwareGmbH'],['MAGIXSoftwareGmbH'],[],"Feb5,2015"
23656,VEGASMovieStudio14PlatinumSteamEdition,1,199103.0,199103.0,199103,199103,,,199103,0,['VideoProduction'],['MAGIXSoftwareGmbH'],['MAGIXSoftwareGmbH'],[],"Jul14,2017"
23657,VEGASPro14EditSteamEdition,1,15631.0,15631.0,15631,15631,,,15631,0,['VideoProduction'],['MAGIXSoftwareGmbH'],['MAGIXSoftwareGmbH'],[],"Sep30,2016"
23658,VEGASPro15EditSteamEdition,2,144869.0,144869.0,259492,30246,162101.40115989128,1.1189516125595627,259492,0,"['AudioProduction', 'VideoProduction']",['MAGIXSoftwareGmbH'],['MAGIXSoftwareGmbH'],[],"Sep5,2017"
23660,VRCPRO,1,12572.0,12572.0,12572,12572,,,12572,22,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",['VirtualRacingIndustriesLtd.'],['VirtualRacingIndustriesLtd.'],"['Single-player', 'Multi-player', 'SteamAchievements', 'PartialControllerSupport', 'Stats', 'SteamLeaderboards', 'FamilySharing']","Mar24,2015"
23661,VRChat,59,68676.28813559322,22579.0,400637,0,92074.26181078919,1.3406994511555348,176092,0,"['Adventure', 'Casual', 'MassivelyMultiplayer', 'Simulation', 'Sports', 'FreetoPlay', 'EarlyAccess']",['VRChatInc.'],['VRChatInc.'],"['Multi-player', 'MMO', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'Cross-PlatformMultiplayer', 'Fullcontrollersupport', 'TrackedControllerSupport', 'VRSupported']","Feb1,2017"
23720,VRising,9,12734.222222222223,9762.0,33710,0,9966.75172483214,0.7826745560823787,9762,32,"['Action', 'Adventure', 'MassivelyMultiplayer']",['StunlockStudios'],['StunlockStudios'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'LANPvP', 'Co-op', 'OnlineCo-op', 'LANCo-op', 'SteamAchievements', 'PartialControllerSupport', 'SteamCloud', 'FamilySharing']","8May,2024"
23729,VTubeStudio,9,51245.88888888889,45035.0,154070,0,55249.33399925388,1.0781222688720502,154070,0,"['Indie', 'Animation&Modeling', 'VideoProduction']",['DenchiSoft'],['DenchiSoft'],"['Single-player', 'SteamWorkshop']","Mar12,2021"
23738,VTuberPlus,1,27566.0,27566.0,27566,27566,,,27566,0,"['Indie', 'Animation&Modeling']",['Arzolath'],['Arzolath'],"['SteamWorkshop', 'SteamCloud']","Apr19,2022"
23739,VVVVVV,1,10048.0,10048.0,10048,10048,,,10048,4,"['Action', 'Indie']",['TerryCavanagh'],['TerryCavanagh'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'Includesleveleditor', 'RemotePlayonTV', 'FamilySharing']","Sep7,2010"
23740,Vagante,1,11112.0,11112.0,11112,11112,,,11112,14,"['Action', 'Adventure', 'Indie', 'RPG']",['NukeNine'],['NukeNine'],"['Single-player', 'Multi-player', 'Co-op', 'OnlineCo-op', 'Shared/SplitScreenCo-op', 'Shared/SplitScreen', 'Fullcontrollersupport', 'SteamCloud', 'RemotePlayTogether', 'FamilySharing']","Feb21,2018"
23741,Vainglory,2,0.0,0.0,0,0,0.0,,0,0,"['FreetoPlay', 'Strategy', 'EarlyAccess']",['SuperEvilMegacorp'],['SuperEvilMegacorp'],"['Multi-player', 'PvP', 'OnlinePvP', 'Cross-PlatformMultiplayer', 'In-AppPurchases', 'FamilySharing']","Feb13,2019"
23743,ValhallaHills,1,0.0,0.0,0,0,,,0,6,"['Indie', 'Simulation', 'Strategy']",['FunaticsSoftware'],['DaedalicEntertainment'],"['Single-player', 'SteamAchievements', 'SteamTradingCards', 'PartialControllerSupport', 'SteamCloud', 'FamilySharing']","Dec2,2015"
23744,Valheim,127,13081.338582677165,9232.0,80634,0,12612.457677636274,0.9641565041622115,5143,9,"['Action', 'Adventure', 'Indie', 'RPG', 'EarlyAccess']",['IronGateAB'],['CoffeeStainPublishing'],"['Single-player', 'Multi-player', 'Co-op', 'OnlineCo-op', 'Fullcontrollersupport', 'SteamCloud', 'RemotePlayonTablet', 'FamilySharing']","Feb2,2021"
23871,Valley,1,0.0,0.0,0,0,,,0,14,"['Action', 'Adventure', 'Indie']",['BlueIsleStudios'],['BlueIslePublishing'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'RemotePlayonTV', 'FamilySharing']","Aug24,2016"
23872,Vampire:TheMasquerade-Bloodhunt,15,2157.4,0.0,13495,0,3796.4892391335898,1.7597521271593537,0,0,"['Action', 'FreetoPlay']",['SharkmobAB'],['SharkmobAB'],"['Multi-player', 'PvP', 'OnlinePvP', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'Fullcontrollersupport', 'In-AppPurchases']","Apr27,2022"
23887,Vampire:TheMasquerade-Bloodlines,1,25248.0,25248.0,25248,25248,,,25248,19,['Action'],['TroikaGames'],['Activision'],"['Single-player', 'FamilySharing']","Mar22,2007"
23888,VampireSurvivors,18,6593.944444444444,5724.0,14073,1840,3521.152593252288,0.5339979162576876,12046,4,"['Action', 'Casual', 'Indie', 'RPG']",['poncle'],['poncle'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'RemotePlayTogether', 'FamilySharing']","Oct20,2022"
23906,VegasInfinitebyPokerStars,1,4935.0,4935.0,4935,4935,,,4935,0,"['Casual', 'Strategy', 'FreetoPlay']",['LuckyVRInc.'],['TheStarsGroupInc.'],"['Multi-player', 'PvP', 'OnlinePvP', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'TrackedControllerSupport', 'VRSupported', 'In-AppPurchases']","10Nov,2023"
23907,Verdun,2,3071.0,3071.0,5611,531,3592.1024484276613,1.1696849392470405,531,0,Unknown,Unknown,Unknown,Unknown,Unknown
23909,VertiginousGolf,1,0.0,0.0,0,0,,,0,9,"['Indie', 'Sports']",['Kinelco&LoneElkCreative'],['FellowTraveller'],"['Single-player', 'Multi-player', 'Shared/SplitScreen', 'SteamAchievements', 'PartialControllerSupport', 'SteamLeaderboards', 'RemotePlayTogether', 'FamilySharing']","May6,2015"
23910,Victoria3,3,14992.0,16641.0,22599,5736,8551.584239192174,0.5704098345245581,16641,11,"['Simulation', 'Strategy']",['ParadoxDevelopmentStudio'],['ParadoxInteractive'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'SteamWorkshop', 'SteamCloud', 'FamilySharing']","Oct25,2022"
23913,VictoriaII,6,33633.166666666664,31117.5,67231,12712,20899.242794098227,0.621387899665456,67231,19,['Strategy'],['ParadoxDevelopmentStudio'],['ParadoxInteractive'],"['Single-player', 'Multi-player', 'SteamTradingCards', 'FamilySharing']","Aug30,2010"
23919,VictoryCommand,1,1.0,1.0,1,1,,,1,0,Unknown,Unknown,Unknown,Unknown,Unknown
23920,Viking:BattleforAsgard,1,0.0,0.0,0,0,,,0,14,"['Action', 'Adventure']","['CreativeAssembly,PCPort-Hardlight']",['SEGA'],"['Single-player', 'SteamAchievements', 'SteamLeaderboards', 'FamilySharing']","Oct17,2012"
