,steamid,Action_weighted_playtime (in_minutes),FreetoPlay_weighted_playtime (in_minutes),Adventure_weighted_playtime (in_minutes),Indie_weighted_playtime (in_minutes),Racing_weighted_playtime (in_minutes),Simulation_weighted_playtime (in_minutes),Sports_weighted_playtime (in_minutes),MassivelyMultiplayer_weighted_playtime (in_minutes),RPG_weighted_playtime (in_minutes),Strategy_weighted_playtime (in_minutes),Casual_weighted_playtime (in_minutes),total_price(dollar),Principal Component 1,Principal Component 2,Principal Component 3,Cluster_Labels
4222,76561197990232192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,-1.1482031606591385,0.5829724790326153,-0.21332684753990777,0
4223,76561198246649184,102835.72453082692,213711.73681114832,0.0,348.538658024768,0.0,0.0,2924.0,0.0,0.0,0.0,0.0,0,-0.8941924503389447,-1.118973472384285,-0.17707995610748456,2
4224,76561198261442912,141901.46641752485,274745.5060926364,4799.609823190556,4038.3796635998233,0.0,0.0,0.0,2054.859808963236,8450.858235469146,2439.319958616024,0.0,27,-0.48228111358857434,-1.490782101341748,-0.3106305494507162,2
4225,76561198066353904,64581.6512190809,124871.30760595005,10237.287875034966,11551.948134200782,0.0,10494.0,0.0,17231.272436034953,52377.53272969835,0.0,0.0,160,0.45872622083393555,0.1982274533620723,-0.37292402018726234,0
4226,76561198021680384,61077.67802773564,62861.59589262201,22116.391513737788,23148.826899635234,0.0,35894.48173041742,0.0,11069.172809870583,0.0,0.0,58822.85312598133,141,0.49391814982202764,0.8952364269305734,-0.15624521011596446,3
4227,76561199014931904,124251.76483060187,247172.86233754648,5682.174074704567,2638.574038214945,0.0,401.44169975511875,0.0,4367.183019177012,0.0,0.0,0.0,69,-0.4770869059133928,-1.1328069277731354,-0.28437192013686713,2
4228,76561198023523072,5553.2119704513525,0.0,10913.097249787334,14271.636105684538,14156.399379407612,1751.8720988571947,9520.987940204497,15060.506154294924,15586.76580828314,1927.5232930294067,0.0,72,-0.46587657047699593,0.5846394859320931,0.3831837809149315,0
4229,76561197981883824,1642.2450780382221,3472.826097161179,7546.124543348806,8515.188827654922,0.0,6911.616587799285,0.0,111325.31455742501,186107.51533772587,7604.608792024337,11326.560178822385,104,2.3497664601138863,0.7424606462576424,-0.8401391035247239,3
4230,76561198206369568,11152.71929484178,0.0,13431.935408924784,55684.62537465064,0.0,8439.752684278657,19777.40568475452,0.0,4635.552514990592,0.0,3109.009037559024,104,-0.25093196133495577,0.9388407309107816,0.45165112986500044,0
4231,76561198995136672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,-1.2925044353644677,0.40959395594322606,-0.2197284840877664,0
4232,76561198926683584,125554.81775672938,237071.2523295157,0.0,5004.823006280103,18123.83224444097,844.5294876763053,12189.313370221735,782.7543426813373,0.0,82793.67746245446,0.0,33,-0.30704240526043813,-1.038928358255588,0.5845107637715813,2
4233,76561198090933328,270795.62387298886,372885.5815324165,0.0,0.0,0.0,16883.584939650515,0.0,0.0,91797.7945945946,18576.415060349485,0.0,96,1.0802638948945136,-2.1195438574846683,-0.4929490405607109,2
4234,76561198133080032,55593.27221851011,90727.92079622124,4323.442077909513,0.0,0.0,10206.399130637841,0.0,11253.362462003226,0.0,6509.603314718069,0.0,28,-0.7517454434786381,-0.1584201275231277,-0.25125914915378256,0
4235,76561199027668944,28336.519024022877,58854.27170369274,8755.216832077842,14.120208613985398,0.0,0.0,0.0,0.0,17.87223159254947,0.0,0.0,9,-1.0623480862380172,-0.02369201205734759,-0.2485802474384447,0
4236,76561198061276208,82300.46054465973,101507.91510568338,33428.99096982941,6943.040496961045,0.0,0.0,0.0,28923.649639623203,292.9432432432432,0.0,0.0,154,0.16703041071857816,-0.11798852307063111,-0.33711179151967474,2
4237,76561199443211088,5602.695938236327,11632.425484490226,12.07402114187448,25.16287352685935,0.0,0.0,0.0,17.210945802537896,0.0,0.0,30.43073680217675,0,-1.2831260682522712,0.3119358252752952,-0.22303496906267012,0
4238,76561197972341248,37268.69627822858,72799.40196589,24736.33912828201,6877.582217146916,0.0,9258.151859974501,0.0,41635.89065703819,35329.981592010095,60772.06272002103,55477.8935814087,36,0.6869683772504549,0.3702177014137843,-0.3741585014231743,3
4239,76561197961288480,228200.37386279504,322870.133969898,15532.459251923796,0.0,0.0,0.0,0.0,23379.03291538315,0.0,0.0,0.0,9,-0.12090283676866503,-2.4130035862642387,-0.37851290353270706,2
4240,76561198896270688,44615.42800769589,89025.65565862099,9089.175603564068,206.6662612012221,0.0,332.5990723596009,0.0,8177.421520862727,0.0,0.0,7600.053875695531,4,-0.8894119816986453,-0.24889332021149177,-0.26652153318178706,0
4241,76561199022938240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.3056227330649526,0.39383227202600884,-0.22031045104666253,0
4242,76561198445884944,176448.54604492517,366548.5614130647,169.72907656601183,179.52899443123292,0.0,1.756298731931886,0.0,0.0,0.0,0.0,2.8781722809004924,0,-0.6138602701836168,-2.1911693057890047,-0.3059770792589599,2
4243,76561198042109552,24372.792198097828,50241.22117813009,173.71011062180702,16712.63904864999,0.0,9213.410821446989,0.0,16097.271389552305,13659.280320411184,0.0,15098.674933089798,13,-0.6013466129688793,0.2731465645539866,-0.25178291825864996,0
4244,76561198843884624,11484.988118807549,22241.45153463294,1782.4832119427454,2011.3875731345377,0.0,3237.0336458973993,0.0,0.0,2545.853642263594,44399.80227332124,0.0,11,-0.9698146092245548,0.4244629979029876,-0.22397044189829818,0
4245,76561198069099776,98547.00954252035,204798.99045747967,0.0,29191.138639957826,10900.52202801305,54104.740380468895,71832.59895156023,0.0,0.0,0.0,0.0,77,0.18049262314176237,-0.39544395564482876,2.4169890601862556,2
4246,76561198079692240,14622.585758866673,21836.129688940386,10715.45372915543,765.9765530929241,5540.60319702455,0.0,3726.3724204520636,3402.8786524679763,0.0,0.0,0.0,0,-1.0747983746104943,0.1398630539699227,0.008300946891943552,0
4247,76561197970571056,18125.32629791547,6505.569037418506,3983.3348249082605,5595.255666842382,0.0,14718.289585468166,0.0,12000.312606871588,14264.911980575622,0.0,0.0,109,-0.4362682516081384,0.7900102444858811,-0.24220195467166153,0
4248,76561198255859408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,-1.2433108189876512,0.4687002706327905,-0.21754610799190535,0
4249,76561198095001200,455670.6199615192,11895.822479804066,185998.3917615172,195350.3581457151,64412.79705502242,0.0,43321.28866382486,313070.1217187482,247034.60021384893,0.0,0.0,129,9.199151145250434,-2.853868350848855,1.403962694741086,5
4250,76561199105484768,4029.287135934652,8373.607088976938,220.40754606913492,361.1057436439524,2612.0168164663014,857.1467951353841,1756.7306447543629,94.69822901927554,0.0,0.0,0.0,48,-1.1105574707386596,0.5207406987927891,-0.09174576029296994,0
4251,76561198150141312,14654.964537099673,1516.3938984218673,7906.4021708587525,3874.266914853289,0.0,4769.668059231404,0.0,1398.3632760908001,2175.037409575705,48.19919149194285,1956.7045423765665,53,-0.8958344786620991,0.5386009111295631,-0.2242713840621738,0
4252,76561198012637168,33176.10536477622,54411.27814684162,0.0,6947.151460570184,0.0,42230.504535801534,0.0,31319.063152069226,10081.432504855775,152224.46483508544,0.0,146,0.6686597697038649,1.2383435454151717,-0.21267488195695228,3
4253,76561198091740576,31018.918307438915,36119.63233230424,31061.85718983352,3131.347517877946,0.0,14676.0,0.0,40208.835218152206,3963.4094343931806,0.0,0.0,82,-0.014134080926090743,0.2582494033323003,-0.33402605429199494,0
4254,76561198079883472,104080.50958129564,145223.5873602826,114801.51462220248,0.0,0.0,0.0,0.0,65810.289087694,26520.099348525262,0.0,0.0,26,1.367751848499691,-1.4056051366874462,-0.651270396389358,2
4255,76561198086379248,12521.374553183117,13072.16150233864,0.0,150.29220111285397,0.0,6056.288603020317,0.0,0.0,54010.36166566362,6663.5214746814545,0.0,158,-0.10078286548668391,1.0051629448852029,-0.3169928889203517,0
4256,76561198117054032,36887.70478736818,0.0,21352.573591010198,38.8814630647034,0.0,62.5740189624525,0.0,0.0,94650.72162162162,179843.0,102.54451797284412,114,1.0806826229681807,1.1083190680119748,-0.4608976272375253,3
4257,76561198195798640,187113.93415808835,343189.4371093068,5874.619353406777,1956.8101589024282,0.0,2731.1769602683685,0.0,7192.053128276341,4106.9511217394565,3005.018010011508,0.0,84,-0.1146400788037843,-1.8295471073070888,-0.31910937714803056,2
4258,76561198071466752,114158.71104167237,148950.98277411552,99762.81462893184,0.0,0.0,110883.47964415523,0.0,52711.3033113191,30873.51344081867,122001.19515898728,0.0,112,2.824619130217601,0.20001783199734144,-0.4076415365063979,3
4259,76561197996551824,45004.1470689905,88185.23537598128,1317.7323092627157,393.48576193945985,0.0,93.5276362477662,0.0,2217.9902231765423,424.48546306103265,2039.125738005385,153.27042333530804,9,-1.0526685487924503,-0.2111171658555839,-0.24688534344711174,0
4260,76561198121116496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,-1.2433108189876512,0.4687002706327905,-0.21754610799190535,0
4261,76561198129623328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,-1.2137946491615614,0.5041640594465292,-0.21623668233438884,0
4262,76561198106477520,61659.6562008924,72101.8678534007,6280.362624768066,7011.172261145653,0.0,11196.455098860006,0.0,5274.054612674575,0.0,0.0,18348.431348258608,61,-0.5462926749199288,0.14196135571853266,-0.2153512519896421,0
4263,76561198070555312,93298.53533365641,178806.77545042193,17172.088979064705,0.0,0.0,0.0,0.0,20820.600236856928,0.0,0.0,0.0,5,-0.5419555256122719,-1.0288270613388901,-0.3333660548115339,2
4264,76561197987278672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,-1.1219665652581696,0.6144958468670497,-0.21216291362211528,0
4265,76561198122976320,109635.68768200163,49241.418151121885,65734.89416687647,0.0,0.0,19905.445478036174,60171.55452196383,0.0,0.0,0.0,0.0,19,0.1266182819814733,-0.6532444367032287,1.581427840328595,2
4266,76561198047705536,10437.69266421354,0.0,1745.1327833159594,53.17970487785313,0.0,0.0,0.0,0.0,17147.196811322036,3392.7980362706126,0.0,218,-0.3542728235544553,1.2093491573397943,-0.23324000699133882,0
4267,76561198138161456,128011.9637678774,266032.63830983074,0.0,6584.527543397842,0.0,17277.321990450775,12878.607751937985,9821.701642422917,8334.168736471102,14322.07025761124,0.0,149,0.1389265585351723,-0.744683465165221,0.14508040625577814,2
4268,76561198103007040,46585.82337586023,83435.25207713214,18755.627249710327,0.0,0.0,5773.491472868216,17452.508527131788,0.0,6241.297297297297,0.0,0.0,177,-0.17286886583697716,0.39338946812670533,0.2999366185362879,0
4269,76561197991285440,63982.32099797053,6293.297904925779,10230.943158288428,8573.743796581459,0.0,50959.87651269153,0.0,21440.035492411935,14134.898859492394,35878.811726214335,22612.07155142363,132,0.4875356862125886,1.0821878003808754,-0.19337091759104957,3
4270,76561198064431552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-1.2597086911132562,0.44899816573626894,-0.21827356669052592,0
4271,76561198099764096,17355.21945789781,26889.902280230377,19334.340304120433,32720.289125514493,0.0,36669.61859828262,0.0,66530.64606529589,14365.001374721449,93584.98279393691,0.0,106,0.9705832943505533,0.9979217481838314,-0.31307804072989076,3
4272,76561198009142704,84622.07105641547,26894.760926241946,5839.895931800661,0.0,0.0,4222.510767394905,0.0,3913.645039548808,9071.352957746229,5667.763320851978,0.0,35,-0.7366363947471363,-0.05635197878191175,-0.26454441614508833,0
4273,76561198278887712,107767.06489848264,219240.09205725513,5172.569643085768,5836.824847251269,0.0,0.0,0.0,8706.403278130976,4028.0452757942244,0.0,0.0,92,-0.36682744723132427,-0.8257476345806481,-0.2886669515311623,2
4274,76561198029129344,135200.48071752064,151393.7296008732,16926.629340153493,15445.910645607893,0.0,0.0,0.0,0.0,0.0,298005.011568756,465.23812708875823,86,0.8153633145211531,0.09493766105101781,-0.25578545189299573,3
4275,76561198041670016,37994.3139400456,39243.474179062585,0.0,874.9779409050893,0.0,0.0,2158.861913578091,0.0,18158.0,0.0,1170.3720264086353,87,-0.6975912501363054,0.36925172780861404,-0.1920660707888264,0
4276,76561198846448960,100031.0194264414,207107.05941710345,863.5458997085534,974.4414308463399,0.0,1568.220734649543,0.0,10.817518646858396,0.0,47.90900930802827,19.986563295812225,33,-0.7778059060200614,-0.9256279065033762,-0.26195294064430824,2
4277,76561197995065008,2017.7029389025572,0.0,0.0,470.53987056239106,0.0,320.49107279594784,0.0,471.89993405868773,0.0,352.6250623120002,165.74112136841586,45,-1.1416261064104878,0.5641878644329561,-0.21388631588268603,0
4278,76561198329848720,14116.543363285948,27597.93864008804,17629.955506835446,3145.635807043484,0.0,0.0,0.0,28216.35724009223,40044.77269995371,803.7967427011394,0.0,100,-0.006470336972012181,0.47546485955608353,-0.38902360510580364,0
4279,76561198988476944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-1.2761065632388622,0.42929606083974753,-0.219001025389146,0
4280,76561198026917344,22590.324107772587,38233.05670950061,20875.40448842493,0.0,0.0,0.0,0.0,35137.21469430185,0.0,60305.0,0.0,49,-0.26123807571080077,0.2559658702969586,-0.3251095814175256,0
4281,76561198000838496,718288.9968618132,647976.9833704835,297044.2620364855,0.0,0.0,0.0,0.0,499981.1148413322,11953.642889885581,0.0,0.0,74,9.274569148981406,-9.089544051647552,-1.9469665956729345,1
4282,76561198288822224,50497.23232890179,108058.363077284,4750.955094766112,0.0,0.0,7102.811091682861,18744.60964024422,8832.654672879253,7579.461175721095,0.0,10161.912918520675,0,-0.7162257759534276,-0.33441849182980526,0.32563415756800246,0
4283,76561198409373760,15471.844766183227,32103.909341009203,54.201403934483054,128.53752395323573,0.0,0.0,0.0,130.6469645634458,110.860000356406,0.0,0.0,0,-1.2414523871334913,0.16728744968715653,-0.228296643728879,0
4284,76561198120833568,70636.57868004819,100499.19487540245,53015.50669981581,3650.4462264436124,0.0,3316.992902160167,0.0,10980.360905346435,3454.3707456939105,150128.8208684127,2429.728096676737,41,0.46034273128926834,-0.08462504394573393,-0.3487661862838241,2
4285,76561198010981008,161547.92872034002,90173.62763868956,0.0,430.1533600371683,0.0,0.0,0.0,1586.8198808352042,0.0,0.0,1134.4704000980264,23,-0.797626268711422,-0.8390825418840094,-0.2581571537973694,2
4286,76561197999268976,58178.88863389045,118455.51571709233,2686.0984342824336,3031.0439810781054,0.0,0.0,0.0,0.0,3836.4532336566685,0.0,0.0,34,-0.8784864922498714,-0.3106011964962116,-0.2542953994785624,0
4287,76561198099416128,54748.28052203199,16430.719477968007,10845.615637355906,80345.1454428223,0.0,14527.86818170848,0.0,0.0,20726.476563231427,6427.730153387967,22471.16402149394,131,0.36858535251410685,1.063566347707837,-0.1674700887201982,0
4288,76561198153413504,29586.77093430917,2124.070121736201,1429.6358699641012,105406.15267203214,0.0,3526.36582915889,1895.620299692416,581.2228616108699,9936.450875301492,17090.848359560052,11678.862176634662,46,-0.15145113996144474,0.9400595934784569,-0.0759363475338278,0
4289,76561198164781584,48229.09172395472,92437.75707498351,20399.216396522035,0.0,0.0,0.0,0.0,0.0,10255.829729729729,27495.10507480999,0.0,179,-0.08455512204180686,0.42061761817213034,-0.27599496864586875,0
4290,76561198137946320,246594.06315783874,512468.26689086924,501.1465192348678,918.618344754876,8741.208665054759,3423.2104056888757,5878.962584501486,843.5234320571592,0.0,0.0,0.0,4,-0.25149365611999486,-3.2118024027555006,0.07421508941379794,1
4291,76561198346117408,221807.51445342603,460940.58921616967,0.4252494558374408,0.0,0.0,0.0,0.0,0.0,0.0,257738.47108094845,0.0,19,0.6017296563284046,-2.0856555312472245,-0.313445813943861,2
4292,76561198030772880,110575.47833910599,106527.15665085257,3650.357717626943,17851.89523619964,0.0,6629.139995456632,0.0,77195.95922108414,42908.844449151366,91639.16839052271,0.0,56,0.931679229969938,-0.3283418012440235,-0.46993180661170053,2
4293,76561198094117120,11559.892175297797,21900.967983019196,2326.216803005238,6108.272062607143,0.0,4475.882768137779,0.0,0.0,12931.976257337881,0.0,9186.791950594965,15,-0.919414717296893,0.40412051503619123,-0.2380951014170181,0
4294,76561198280190336,107639.7310386825,113306.92686434765,129514.01863623371,113548.21380848787,0.0,175770.5399058166,0.0,0.0,0.0,1894.7531086614101,299467.8166377703,75,4.742373610090231,2.5111702542727286,0.13871583889064448,3
4295,76561198197447008,105942.78423413722,219921.52482594203,72.51841406680003,81.83114202708782,0.0,0.0,0.0,179.74444247926897,490.59694134759076,0.0,0.0,19,-0.8217561715785436,-1.0827997659565514,-0.2704206897672928,2
4296,76561198283365008,88883.97697606956,166982.6094737894,10422.624676123893,1526.419518320299,0.0,0.0,0.0,9061.82788879605,3780.6873822473585,2702.8540846534243,0.0,131,-0.27811670351333595,-0.3738803204394135,-0.2850864825993373,2
4297,76561198033870080,451365.9169536013,918529.6766769576,21362.06445588854,26535.137689210485,0.0,38857.59121447028,117461.40878552973,35956.354547106734,30510.632154576706,0.0,6408.21752265861,80,2.458094361773675,-5.835689504402439,3.217234984810088,1
4298,76561198035791312,25350.756914800564,44198.95270839181,0.0,0.0,0.0,80584.73688811074,0.0,0.0,0.0,88664.55348869693,0.0,58,-0.0035216445147505213,1.1818943600270242,-0.08388884526671957,0
4299,76561198448359984,63915.48616015118,132206.87469394703,0.0,0.0,0.0,0.0,0.0,16.639145901802213,0.0,0.0,0.0,73,-0.8171261156796427,-0.25252799866588027,-0.24061126866172863,0
4300,76561199471829984,9943.29105864935,13379.116895874264,1054.231750754682,1189.6149307127084,0.0,1914.5109613945929,0.0,0.0,3339.3236059312608,641.9107966831406,0.0,91,-0.9012459905819835,0.6580398966157767,-0.21614856424143836,0
4301,76561198220650192,131322.06967361676,272569.25235044374,37531.958525697526,240.99566842491356,0.0,0.0,1172.411359904985,63008.71945024194,0.0,0.0,635.5929716701016,63,0.45262523360164775,-1.6378285467618707,-0.42548497176422945,2
4302,76561198154159184,12898.37873682411,10267.427448779119,17411.158679261633,1415.1708983108956,0.0,29327.90819531701,0.0,0.0,1018.0351351351351,29762.60205368402,3732.3188526880767,66,-0.44578149509843545,0.8050282967812069,-0.19370597132095038,0
4303,76561198005543344,10982.118214481274,2085.4403029890077,3672.460235547387,6537.1858201344185,0.0,8899.086782733255,0.0,6181.438248263188,7491.752352852878,4534.049209421802,17192.468833576793,80,-0.6046707376467472,0.8106284440653678,-0.21307202550576826,0
4304,76561198071157280,189918.2081520685,289719.01110471005,33933.160624535594,9281.209847993336,67134.56273355302,0.0,45151.83169294055,54060.43025743877,12576.48709055952,3627.098496200647,0.0,126,1.0928244882143556,-1.9705484055908484,2.6815379271081814,2
4305,76561198042707136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,-1.2137946491615614,0.5041640594465292,-0.21623668233438884,0
4306,76561198012782752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,-1.1744397560601079,0.551449111198181,-0.21449078145770034,0
4307,76561198039252544,347489.11001964635,669437.8899803536,0.0,0.0,0.0,17449.24139074205,52746.77127263814,0.0,0.0,2527.98733661981,0.0,44,0.44716006538092107,-4.283418695818527,1.3289463741112326,1
4308,76561198141183424,56955.428295826234,117027.95469192715,4516.885312925339,12289.400280144855,0.0,0.0,0.0,7602.763772927082,0.0,6445.5676462493475,0.0,36,-0.7424641362938759,-0.2709296423136603,-0.25395088271579047,0
4309,76561198109382736,41980.71816410521,78218.09459214723,5460.005003562692,18151.204527994672,0.0,28709.512023669933,0.0,8724.752254225235,39386.383783783785,0.0,47048.32965051123,40,0.17628841384585697,0.5179306663821969,-0.25305872753570846,0
4310,76561198121959312,89024.06011905093,180779.0734408125,6957.8823361983905,5230.340928030591,0.0,12243.003617571057,37008.996382428944,14479.310413301013,2135.7316753096616,6273.601087296896,0.0,211,0.22941228967769156,-0.08932196130503622,0.9223095605249328,2
4311,76561197986477072,10453.6858768813,1077.3046855102077,24988.942956178784,0.0,0.0,2144.0511923625604,6481.185932838177,601633.5420042078,527872.6773957573,0.0,3513.6099562639206,114,10.661685516031776,-0.6956471539810011,-2.4260358584004367,5
4312,76561198099435600,306316.2110556543,599980.8497053046,4527.8168533294165,0.0,0.0,0.0,0.0,0.0,5880.122385711726,0.0,0.0,63,0.1790520623254423,-3.7056679686036906,-0.3757732877445065,1
4313,76561198034571600,36923.41619225972,27439.44330620264,22998.454823963333,19669.130534913515,0.0,56339.67338115737,0.0,38710.7059523029,24895.613496523394,61988.56231267712,0.0,94,0.8324123243408997,0.9377244535045849,-0.2759820304530385,3
4314,76561198028205968,44975.477857699974,0.0,28770.522142300026,12240.618652942796,0.0,19699.482563883175,0.0,0.0,0.0,49780.94848969852,32282.950293475507,107,0.09599045657312524,0.9443153698654642,-0.1937132931102592,0
4315,76561197973842048,22814.893694601633,32129.296039347893,22735.879917091497,37456.7146324193,111951.18321166323,0.0,75293.57124526624,32785.66022048644,32472.801039123784,0.0,0.0,14,0.3466798817213739,-0.28711706952676774,4.870920908542938,4
4316,76561198135611504,38546.506452510395,80025.30226657775,0.0,145.78407900643424,0.0,0.0,0.0,0.0,52.407201905408726,0.0,0.0,17,-1.0980299996512837,-0.10306207245492581,-0.23650516345991981,0
4317,76561197970313408,49662.20090815294,30320.04689582284,14910.047582506739,480.16414783779743,0.0,8440.361735801464,0.0,32037.175022089934,21569.003707788266,0.0,0.0,104,-0.05857216022252629,0.31100519223639084,-0.34190455168684497,0
4318,76561198356150288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,-1.24003124456253,0.4726406916120949,-0.2174006162521814,0
4319,76561198145027472,24892.954592787628,32216.958115235135,7747.034109568142,16996.97517402071,0.0,49371.26495625505,0.0,11897.476787211888,11707.471625343082,40478.36676428343,20432.497875294943,91,0.19594412961246688,1.0981305953343747,-0.1654686820486612,0
4320,76561198183059664,10535.33383245327,24149.985282839603,19004.63541325734,73451.45775895451,0.0,7130.723930736382,0.0,0.0,25893.667916518098,420.19385814935146,9707.002007091449,57,-0.009000613509781845,0.7948568911016072,-0.22764746897968427,0
4321,76561197997785088,491303.0052489856,232833.70723666073,1913.1305548832565,2340.043226146547,0.0,3765.9567738534524,0.0,3220.156959470431,0.0,0.0,0.0,22,0.06996850789876652,-3.356379302325991,-0.3315164746395158,1
4322,76561198402321584,5055.965011477961,1953.5328534236555,0.0,0.0,0.0,41646.4742159676,0.0,3603.5287296221213,3542.089189189189,41544.410000319476,0.0,52,-0.5406507389831499,1.0039637990346637,-0.15742122934599567,0
4323,76561197963694688,57075.0982188305,31327.53606511367,1252.1928377782726,49123.95023586464,0.0,39304.86197978267,0.0,34737.44002879091,5592.334113184593,50471.594642069766,50656.991878584995,213,1.0605164043707431,1.5798565886483098,-0.13575490840292198,3
4324,76561198146209616,227294.22934935504,226987.3632079301,53948.832604975934,6005.450151057402,0.0,0.0,0.0,38799.57483773895,0.0,0.0,15838.549848942597,2,0.49356462520534744,-2.1345420627365073,-0.4460979277410925,2
4325,76561198061635504,71400.92417371832,140845.63696323324,3800.7672026272285,2906.0135897994332,0.0,4676.803163776254,0.0,13906.132772807938,0.0,5145.722134037589,0.0,89,-0.4899811022335083,-0.26614745138667817,-0.2636550330023079,0
4326,76561198035531424,10435.62755263316,9152.207546104379,10029.994541389715,11336.26495533724,0.0,0.0,88.68899989520384,16882.358939626803,173080.77698155382,28630.0,48.080483459670944,162,1.5423295145460991,1.1167586668659915,-0.6405496506210193,3
4327,76561197987965344,20290.234304052537,28672.23673870334,9350.785443906547,22419.797063844224,0.0,9875.765143561171,0.0,0.0,7071.0,28833.11586126185,2711.0654446703265,134,-0.26782462772785726,0.9082398523632705,-0.2020799171014473,0
4328,76561198267281440,0.0,0.0,0.0,3173.9098730028677,0.0,0.0,0.0,0.0,6927.948899929029,27750.141227068103,0.0,140,-0.6482656660570422,1.0391886415236717,-0.21204696135052448,0
4329,76561197986150784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-1.2498699678378933,0.4608194286741819,-0.2178370914713535,0
4330,76561198217324928,40428.180221482384,78066.34030311536,1002.2885494357319,237.88092307067743,0.0,0.0,0.0,0.0,301.0906612497012,421.21934164614845,0.0,50,-0.9711930487576081,0.02165650222207569,-0.23397586109110877,0
4331,76561198064745616,0.0,0.0,0.0,2372.8891619428537,0.0,559481.1187028263,0.0,0.0,3003.413462580813,755472.4094543392,6258.1692183108225,244,7.195164580359307,7.992753924030036,0.7857696392121921,5
4332,76561197985039200,34314.92433419836,0.0,0.0,0.0,0.0,38237.398005007926,37758.91472868217,0.0,0.0,28327.76293211154,0.0,48,-0.545006100772521,0.6763155878143997,1.0447277670619575,0
4333,76561198092256320,47933.87348851264,22122.76845355038,2279.7597439601946,2572.5237623619205,0.0,9406.100140252334,0.0,0.0,1062.524937975108,1486.449473387424,0.0,47,-0.8952506013144301,0.28680607252935103,-0.21290931918916964,0
4334,76561198047528080,87205.47443319886,121114.63307333399,32664.294372783646,63487.21139112414,0.0,38648.08067465307,0.0,51946.95743299447,44079.39930926847,29056.739404150627,28986.209908492765,45,1.4627670057168027,0.08310495783220327,-0.36404957058044585,3
4335,76561198098927792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,-1.118686990833049,0.6184362678463539,-0.21201742188239125,0
4336,76561198036879488,31568.100442595554,62043.31460422178,5867.547814940738,1108.6405138159753,0.0,1784.1944995387776,0.0,0.0,1403.2285610977053,1963.0864943847012,2923.8870694047705,0,-1.0551736790070592,-0.0379154887871797,-0.24270693320846165,0
4337,76561198044255152,34618.07065481333,71640.67622664846,50736.21935714116,39680.593624643094,0.0,25446.125903933764,0.0,80318.70622489911,107905.68784131005,27997.477914733026,168.44225187800444,72,2.1222755877814055,0.23981531008931856,-0.6449998944837414,3
4338,76561198040014400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,-1.007181460378931,0.7524105811426999,-0.20707070273177355,0
4339,76561198106054208,220990.277003111,194414.6395571702,28175.40820484457,22137.40890708687,0.0,0.0,0.0,37364.503329770734,28019.762998016642,0.0,0.0,137,0.8797680839905316,-1.3079037757771599,-0.433774556356139,2
4340,76561198081418864,17188.316123080807,9789.306291460816,0.0,6277.680350578932,0.0,13944.604736860369,0.0,0.0,1438.8316655347917,30539.188088998853,2998.072743485428,96,-0.6414677295913186,0.8681160442507783,-0.18138298034488542,0
4341,76561198119433792,31704.91134353096,9107.048084319676,62553.30790693941,55003.01737913373,0.0,0.0,0.0,100741.63699081776,66225.07829525846,0.0,0.0,46,1.6337886488680518,0.04306010042071972,-0.631819980276573,3
4342,76561198127526800,150574.31939558664,293281.83301542094,3800.279951977896,24287.1833234336,144659.56650274186,0.0,97291.82903043035,3670.317349636214,13821.169777076459,0.0,6489.501653696041,9,0.20226576878164934,-2.15095201953565,6.467785420545431,4
4343,76561197968661664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,-1.2236333724369242,0.4923427965086164,-0.21667315755356117,0
4344,76561197971090224,136346.7756610827,80172.71638140333,38040.0450701432,6631.910911966262,0.0,10673.089088033736,0.0,22360.462887370788,0.0,0.0,0.0,23,-0.09426457904697329,-0.7738905230583917,-0.3386429852080827,2
4345,76561198126802128,51453.36023014314,106929.63976985686,0.0,0.0,288.7549929676512,218.03513493723085,0.0,0.0,0.0,169.209872095118,0.0,24,-1.0231047644417428,-0.2640044499015179,-0.23402791797681197,0
